transaction_id,sender_account,receiver_account,amount,timestamp,debit_status,credit_status,account_valid,beneficiary_match,retry_count,transaction_type,error_label
TXN002035,64036825,84595577,847000,2026-08-05 09:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002036,16254725,89497641,130000,2026-08-05 09:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002037,96641251,61274452,49000,2026-08-05 09:40:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN002038,62246671,16329582,110000,2026-08-05 09:50:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002039,52153044,37720420,10000,2026-08-05 10:00:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002040,98233762,70746290,584000,2026-08-05 10:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002041,86785866,29408531,539000,2026-08-05 10:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002042,81640523,22158434,307000,2026-08-05 10:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002043,77994111,18780529,260000,2026-08-05 10:40:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002044,75031338,74638291,301000,2026-08-05 10:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002045,83199007,56552941,360000,2026-08-05 11:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002046,80379181,12594639,15000,2026-08-05 11:10:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002047,30255080,30808008,463000,2026-08-05 11:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002048,72739345,90699204,159000,2026-08-05 11:30:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002049,69185508,50554768,765000,2026-08-05 11:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002050,70404397,70330214,111000,2026-08-05 11:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002051,17230699,33175902,260000,2026-08-05 12:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002052,95366807,96449522,761000,2026-08-05 12:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002053,30209619,17547885,460000,2026-08-05 12:20:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002054,25954459,39822026,938000,2026-08-05 12:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002055,36361442,36843058,122000,2026-08-05 12:40:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002056,19289793,78126754,941000,2026-08-05 12:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002057,48174908,45914880,145000,2026-08-05 13:00:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002058,54040880,10177238,597000,2026-08-05 13:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002059,57538290,41602975,949000,2026-08-05 13:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002060,12201517,58612137,484000,2026-08-05 13:30:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002061,39287381,97040769,827000,2026-08-05 13:40:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002062,22496647,19498771,432000,2026-08-05 13:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002063,83624953,41405699,108000,2026-08-05 14:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002064,34822311,19664916,28000,2026-08-05 14:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002065,65257887,38886789,584000,2026-08-05 14:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002066,32037178,14753012,320000,2026-08-05 14:30:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002067,20690315,39687036,909000,2026-08-05 14:40:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002068,25155541,61893341,538000,2026-08-05 14:50:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002069,41326961,54904411,190000,2026-08-05 15:00:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002070,94014291,61900512,475000,2026-08-05 15:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002071,56916903,67857093,42000,2026-08-05 15:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002072,25819592,25180235,961000,2026-08-05 15:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002073,30152610,52332476,221000,2026-08-05 15:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002074,66718133,94033270,974000,2026-08-05 15:50:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002075,39643493,15782869,902000,2026-08-05 16:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002076,82049015,56576267,486000,2026-08-05 16:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002077,73756293,58498282,92000,2026-08-05 16:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002078,61660210,86697969,747000,2026-08-05 16:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002079,49128191,85113171,959000,2026-08-05 16:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002080,51131595,48476423,951000,2026-08-05 16:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002081,81610815,13279397,858000,2026-08-05 17:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002082,71756718,61338748,765000,2026-08-05 17:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002083,56181906,54855161,475000,2026-08-05 17:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002084,89622914,10945273,585000,2026-08-05 17:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002085,49714291,44836616,670000,2026-08-05 17:40:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002086,20646932,29582494,840000,2026-08-05 17:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002087,99405755,23596105,358000,2026-08-05 18:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002088,93062081,15411292,543000,2026-08-05 18:10:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002089,73009194,63239035,524000,2026-08-05 18:20:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002090,72263911,18664721,410000,2026-08-05 18:30:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002091,39632920,31297563,169000,2026-08-05 18:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002092,14173672,17036192,661000,2026-08-05 18:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002093,62701139,25816156,635000,2026-08-05 19:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002094,88631563,31989780,24000,2026-08-05 19:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002095,95647612,67556641,214000,2026-08-05 19:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002096,88770831,24982678,150000,2026-08-05 19:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002097,94126109,18585514,21000,2026-08-05 19:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002098,17678346,41002718,141000,2026-08-05 19:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002099,91096558,37194119,385000,2026-08-05 20:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002100,95141250,15977115,715000,2026-08-05 20:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002101,36149720,74987376,862000,2026-08-05 20:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002102,89593083,58383031,435000,2026-08-05 20:30:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002103,57519290,75241392,9000,2026-08-05 20:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002104,55404877,23311819,478000,2026-08-05 20:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002105,77881693,18945560,272000,2026-08-05 21:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002106,49370586,16205087,700000,2026-08-05 21:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002107,75262797,59952942,309000,2026-08-05 21:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002108,94938128,72921007,96000,2026-08-05 21:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002109,27279183,91099872,830000,2026-08-05 21:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002110,10429303,28671702,772000,2026-08-05 21:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002111,22053805,95255807,78000,2026-08-05 22:00:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN002112,83407576,13210848,973000,2026-08-05 22:10:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002113,20201076,95536470,634000,2026-08-05 22:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002114,52693911,61142699,374000,2026-08-05 22:30:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002115,63004869,44468002,779000,2026-08-05 22:40:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN002116,67829979,89217600,383000,2026-08-05 22:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002117,86676609,90452258,990000,2026-08-05 23:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002118,11817601,66250493,535000,2026-08-05 23:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002119,64444798,58840643,496000,2026-08-05 23:20:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002120,63658270,24069045,81000,2026-08-05 23:30:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002121,72809307,49204625,703000,2026-08-05 23:40:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002122,91007691,81026784,677000,2026-08-05 23:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002123,82869949,91809894,275000,2026-08-06 00:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002124,53025139,23955141,854000,2026-08-06 00:10:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002125,70070588,55402097,701000,2026-08-06 00:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002126,28678481,65869612,922000,2026-08-06 00:30:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002127,90658115,74027579,55000,2026-08-06 00:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002128,50789371,87163810,117000,2026-08-06 00:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002129,30759213,15891097,305000,2026-08-06 01:00:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002130,36889505,77158170,563000,2026-08-06 01:10:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002131,48627453,87063029,85000,2026-08-06 01:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002132,22484678,47267091,208000,2026-08-06 01:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002133,77526645,47333085,512000,2026-08-06 01:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002134,91340741,16444600,155000,2026-08-06 01:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002135,84156507,85354440,66000,2026-08-06 02:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002136,32882955,86649114,516000,2026-08-06 02:10:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002137,59455404,82749705,19000,2026-08-06 02:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002138,65927859,41893724,696000,2026-08-06 02:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002139,47916437,97071851,869000,2026-08-06 02:40:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002140,41463172,95964245,683000,2026-08-06 02:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002141,63346660,85335540,969000,2026-08-06 03:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002142,52497449,38046533,248000,2026-08-06 03:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002143,96696796,87177363,492000,2026-08-06 03:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002144,36271116,41047916,933000,2026-08-06 03:30:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002145,32301325,76893378,229000,2026-08-06 03:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002146,14438012,91597774,984000,2026-08-06 03:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002147,33018836,18886614,568000,2026-08-06 04:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002148,75075577,71275447,520000,2026-08-06 04:10:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002149,86728648,50789015,642000,2026-08-06 04:20:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002150,94654860,95671465,310000,2026-08-06 04:30:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002151,71228944,92086907,626000,2026-08-06 04:40:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN002152,78265747,42599354,274000,2026-08-06 04:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002153,72346142,37399487,702000,2026-08-06 05:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002154,63554316,71237164,930000,2026-08-06 05:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002155,30664692,32276296,562000,2026-08-06 05:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002156,30749799,98616099,853000,2026-08-06 05:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002157,81160336,24108648,659000,2026-08-06 05:40:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002158,35363777,53099605,450000,2026-08-06 05:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002159,33454391,39087493,805000,2026-08-06 06:00:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN002160,55772738,81381872,351000,2026-08-06 06:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002161,57740191,29558373,731000,2026-08-06 06:20:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002162,44565033,45863578,936000,2026-08-06 06:30:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002163,23478683,27652064,543000,2026-08-06 06:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002164,78442713,92288200,795000,2026-08-06 06:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002165,25188751,16779250,406000,2026-08-06 07:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002166,65590350,80940319,464000,2026-08-06 07:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002167,32618470,43243369,162000,2026-08-06 07:20:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002168,55875455,82299393,823000,2026-08-06 07:30:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002169,77681722,19628218,109000,2026-08-06 07:40:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002170,81137152,38285291,56000,2026-08-06 07:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002171,32327038,98413111,437000,2026-08-06 08:00:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002172,24017121,57224518,82000,2026-08-06 08:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002173,11661850,81113376,709000,2026-08-06 08:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002174,14933771,50397568,884000,2026-08-06 08:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002175,12673383,91799594,48000,2026-08-06 08:40:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002176,91379342,43178829,211000,2026-08-06 08:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002177,99715560,92982901,408000,2026-08-06 09:00:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002178,23386776,90266537,245000,2026-08-06 09:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002179,21097075,12045963,661000,2026-08-06 09:20:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002180,24692292,89971865,123000,2026-08-06 09:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002181,10515998,21301205,61000,2026-08-06 09:40:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002182,77538826,23612718,225000,2026-08-06 09:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002183,14160434,54531012,649000,2026-08-06 10:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002184,27607580,23898126,302000,2026-08-06 10:10:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002185,80761623,88404072,995000,2026-08-06 10:20:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002186,83717827,60339535,450000,2026-08-06 10:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002187,19290951,68851634,148000,2026-08-06 10:40:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002188,17125376,10113212,354000,2026-08-06 10:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002189,95281551,77342300,201000,2026-08-06 11:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002190,23994512,83043850,113000,2026-08-06 11:10:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002191,32612546,36449918,900000,2026-08-06 11:20:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002192,99512040,54832874,776000,2026-08-06 11:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002193,58610342,10987507,718000,2026-08-06 11:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002194,71712668,39047830,326000,2026-08-06 11:50:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002195,99110749,23068673,542000,2026-08-06 12:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002196,62164488,11707964,584000,2026-08-06 12:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002197,50024803,38311390,295000,2026-08-06 12:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002198,53086982,19752158,10000,2026-08-06 12:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002199,93713878,52877910,232000,2026-08-06 12:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002200,15348780,47980291,978000,2026-08-06 12:50:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002201,86455574,35632558,743000,2026-08-06 13:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002202,34108164,24856907,299000,2026-08-06 13:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002203,68303850,80645817,348000,2026-08-06 13:20:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002204,47770114,39597755,622000,2026-08-06 13:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002205,54364057,57571595,549000,2026-08-06 13:40:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002206,51962289,31949277,640000,2026-08-06 13:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002207,34004944,21422980,231000,2026-08-06 14:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002208,30075008,82670666,628000,2026-08-06 14:10:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002209,99405623,82767489,534000,2026-08-06 14:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002210,78173504,63403227,864000,2026-08-06 14:30:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002211,99427208,21673550,250000,2026-08-06 14:40:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002212,86442850,63661071,217000,2026-08-06 14:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002213,68723262,12717772,645000,2026-08-06 15:00:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002214,31109581,13402472,250000,2026-08-06 15:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002215,98334374,61985603,177000,2026-08-06 15:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002216,52142625,18603683,448000,2026-08-06 15:30:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002217,25743444,22480615,889000,2026-08-06 15:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002218,20811955,76609682,955000,2026-08-06 15:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002219,19747192,75862270,59000,2026-08-06 16:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002220,81696109,50416567,794000,2026-08-06 16:10:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002221,44548866,72982767,768000,2026-08-06 16:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002222,51452472,69929176,725000,2026-08-06 16:30:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002223,12878887,37482367,92000,2026-08-06 16:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002224,94823207,61078700,914000,2026-08-06 16:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002225,70807872,44338939,206000,2026-08-06 17:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002226,35289429,81397115,648000,2026-08-06 17:10:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002227,92848545,27877907,980000,2026-08-06 17:20:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002228,21781243,32913993,653000,2026-08-06 17:30:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002229,53789660,45036854,153000,2026-08-06 17:40:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002230,39924290,49733171,129000,2026-08-06 17:50:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002231,66460097,22928794,214000,2026-08-06 18:00:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN002232,32853764,86099657,244000,2026-08-06 18:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002233,63680335,97961763,890000,2026-08-06 18:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002234,12021535,60280194,964000,2026-08-06 18:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002235,75514995,58703168,873000,2026-08-06 18:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002236,77306261,32972703,215000,2026-08-06 18:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002237,35775225,65899845,428000,2026-08-06 19:00:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN002238,72834865,24600164,163000,2026-08-06 19:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002239,37133839,34256886,764000,2026-08-06 19:20:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002240,34372293,16422894,183000,2026-08-06 19:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002241,32743879,85325733,919000,2026-08-06 19:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002242,36557143,17734671,727000,2026-08-06 19:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002243,87898816,62875304,507000,2026-08-06 20:00:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002244,36248440,98519762,11000,2026-08-06 20:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002245,37259596,33849146,298000,2026-08-06 20:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002246,24603838,51420291,174000,2026-08-06 20:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002247,34475247,93199983,644000,2026-08-06 20:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002248,67803843,88026808,705000,2026-08-06 20:50:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002249,65810452,60403753,563000,2026-08-06 21:00:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002250,11552856,32694056,820000,2026-08-06 21:10:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002251,48996550,16474239,183000,2026-08-06 21:20:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN002252,35651107,68525596,768000,2026-08-06 21:30:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002253,15415466,43116080,866000,2026-08-06 21:40:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002254,23375262,18611260,487000,2026-08-06 21:50:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002255,35629478,65912337,164000,2026-08-06 22:00:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002256,93578973,11644575,279000,2026-08-06 22:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN002257,34981006,94400077,539000,2026-08-06 22:20:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002258,53403064,56335482,930000,2026-08-06 22:30:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002259,70931126,81124954,923000,2026-08-06 22:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002260,26774011,15167467,977000,2026-08-06 22:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002261,75460262,10085142,856000,2026-08-06 23:00:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002262,35795269,97514285,634000,2026-08-06 23:10:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN002263,45351869,20593304,578000,2026-08-06 23:20:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002264,56390418,48110826,698000,2026-08-06 23:30:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN002265,85701773,54726236,570000,2026-08-06 23:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN002266,53728577,61196119,230000,2026-08-06 23:50:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN002267,18128125,48680990,696000,2026-08-07 00:00:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN002268,36486015,89307477,63000,2026-08-07 00:10:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
