transaction_id,sender_account,receiver_account,amount,timestamp,debit_status,credit_status,account_valid,beneficiary_match,retry_count,transaction_type,error_label
TXN000625,92792913,78839792,990000,2026-07-26 14:20:00,Success,Failed,True,True,1,Bank Transfer,Network Timeout
TXN000626,67254245,67583201,988000,2026-07-26 14:30:00,Success,Success,True,True,0,Bank Transfer,Duplicate Transfer
TXN000627,17277781,73508061,701000,2026-07-26 14:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN000628,26640912,70871199,523000,2026-07-26 14:50:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN000629,23226818,12474649,99000,2026-07-26 15:00:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000630,91049480,19755300,640000,2026-07-26 15:10:00,Success,Failed,True,True,1,Bank Transfer,Fraud Review Required
TXN000631,92643499,39164232,881000,2026-07-26 15:20:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000632,55047710,14456389,519000,2026-07-26 15:30:00,Success,Success,True,True,2,Bank Transfer,Successful Transfer
TXN000633,36058213,10526060,745000,2026-07-26 15:40:00,Success,Failed,False,False,4,Bank Transfer,Invalid Account
TXN000634,46800267,61740065,489000,2026-07-26 15:50:00,Failed,Failed,True,True,2,Bank Transfer,Insufficient Funds
TXN000635,64540842,41168381,215000,2026-07-26 16:00:00,Success,Failed,True,True,1,Bank Transfer,Network Timeout
TXN000636,11737026,73778988,187000,2026-07-26 16:10:00,Success,Success,True,True,2,Bank Transfer,Duplicate Transfer
TXN000637,69794044,70576477,90000,2026-07-26 16:20:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN000638,50036868,93949569,955000,2026-07-26 16:30:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000639,80744075,93246212,83000,2026-07-26 16:40:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000640,99600256,11349574,49000,2026-07-26 16:50:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000641,35931371,60202884,409000,2026-07-26 17:00:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000642,44624787,91359321,642000,2026-07-26 17:10:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000643,94238329,62703754,872000,2026-07-26 17:20:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000644,93390770,96318270,589000,2026-07-26 17:30:00,Failed,Failed,True,True,2,Bank Transfer,Insufficient Funds
TXN000645,63636553,92947627,378000,2026-07-26 17:40:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000646,35093975,90155267,90000,2026-07-26 17:50:00,Success,Success,True,True,3,Bank Transfer,Duplicate Transfer
TXN000647,77422854,10459082,17000,2026-07-26 18:00:00,Success,Failed,True,False,3,Bank Transfer,Beneficiary Mismatch
TXN000648,45789146,50827921,107000,2026-07-26 18:10:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN000649,85862764,17442450,592000,2026-07-26 18:20:00,Failed,Failed,True,True,0,Bank Transfer,Bank Service Unavailable
TXN000650,23368916,37179091,422000,2026-07-26 18:30:00,Success,Failed,True,True,2,Bank Transfer,Fraud Review Required
TXN000651,12837305,59006641,958000,2026-07-26 18:40:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN000652,99799111,81799631,636000,2026-07-26 18:50:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000653,56045153,82906946,919000,2026-07-26 19:00:00,Success,Failed,False,False,2,Bank Transfer,Invalid Account
TXN000654,85892799,62234649,899000,2026-07-26 19:10:00,Failed,Failed,True,True,3,Bank Transfer,Insufficient Funds
TXN000655,83060613,67607191,206000,2026-07-26 19:20:00,Success,Failed,True,True,1,Bank Transfer,Network Timeout
TXN000656,82510875,41140618,932000,2026-07-26 19:30:00,Success,Success,True,True,4,Bank Transfer,Duplicate Transfer
TXN000657,69631895,31748843,824000,2026-07-26 19:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000658,32431917,96058210,553000,2026-07-26 19:50:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000659,48483321,38108853,719000,2026-07-26 20:00:00,Failed,Failed,True,True,1,Bank Transfer,Bank Service Unavailable
TXN000660,56875580,44575874,542000,2026-07-26 20:10:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000661,27646173,11950812,196000,2026-07-26 20:20:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000662,88769304,27227061,976000,2026-07-26 20:30:00,Success,Success,True,True,1,Bank Transfer,Successful Transfer
TXN000663,55539449,89418418,530000,2026-07-26 20:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN000664,48455528,13536647,236000,2026-07-26 20:50:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000665,88839160,90219875,709000,2026-07-26 21:00:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000666,74494484,43844421,147000,2026-07-26 21:10:00,Success,Success,True,True,0,Bank Transfer,Duplicate Transfer
TXN000667,11527360,35538491,71000,2026-07-26 21:20:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000668,12281429,10733779,733000,2026-07-26 21:30:00,Success,Pending,True,True,3,Bank Transfer,Pending Settlement
TXN000669,66093823,91354699,517000,2026-07-26 21:40:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000670,15321960,79961549,573000,2026-07-26 21:50:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000671,12050503,68665625,453000,2026-07-26 22:00:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000672,19239765,45291195,813000,2026-07-26 22:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN000673,32473219,82590980,832000,2026-07-26 22:20:00,Success,Failed,False,False,1,Bank Transfer,Invalid Account
TXN000674,29784474,13337634,99000,2026-07-26 22:30:00,Failed,Failed,True,True,4,Bank Transfer,Insufficient Funds
TXN000675,48532508,59785505,725000,2026-07-26 22:40:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000676,29312144,12525666,715000,2026-07-26 22:50:00,Success,Success,True,True,3,Bank Transfer,Duplicate Transfer
TXN000677,38486479,99849776,914000,2026-07-26 23:00:00,Success,Failed,True,False,2,Bank Transfer,Beneficiary Mismatch
TXN000678,69820334,65418976,934000,2026-07-26 23:10:00,Success,Pending,True,True,4,Bank Transfer,Pending Settlement
TXN000679,34568694,14117597,203000,2026-07-26 23:20:00,Failed,Failed,True,True,4,Bank Transfer,Bank Service Unavailable
TXN000680,74518902,36088083,20000,2026-07-26 23:30:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000681,53588001,60404546,804000,2026-07-26 23:40:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000682,86979268,83851406,611000,2026-07-26 23:50:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000683,29317231,81932891,838000,2026-07-27 00:00:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN000684,14641604,59073398,514000,2026-07-27 00:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN000685,21677712,48466865,520000,2026-07-27 00:20:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000686,87980938,35034108,962000,2026-07-27 00:30:00,Success,Success,True,True,4,Bank Transfer,Duplicate Transfer
TXN000687,99918458,65987136,452000,2026-07-27 00:40:00,Success,Failed,True,False,3,Bank Transfer,Beneficiary Mismatch
TXN000688,99956841,16922055,598000,2026-07-27 00:50:00,Success,Pending,True,True,4,Bank Transfer,Pending Settlement
TXN000689,74361373,73831529,725000,2026-07-27 01:00:00,Failed,Failed,True,True,4,Bank Transfer,Bank Service Unavailable
TXN000690,80041596,54955892,993000,2026-07-27 01:10:00,Success,Failed,True,True,2,Bank Transfer,Fraud Review Required
TXN000691,83261743,27979545,238000,2026-07-27 01:20:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000692,10415799,62480788,444000,2026-07-27 01:30:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN000693,74786684,14593068,676000,2026-07-27 01:40:00,Success,Failed,False,False,2,Bank Transfer,Invalid Account
TXN000694,32550301,15894825,154000,2026-07-27 01:50:00,Failed,Failed,True,True,4,Bank Transfer,Insufficient Funds
TXN000695,23924923,76155229,801000,2026-07-27 02:00:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000696,84699489,40177080,432000,2026-07-27 02:10:00,Success,Success,True,True,4,Bank Transfer,Duplicate Transfer
TXN000697,39070299,92253245,767000,2026-07-27 02:20:00,Success,Failed,True,False,3,Bank Transfer,Beneficiary Mismatch
TXN000698,46059641,89639003,16000,2026-07-27 02:30:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000699,12094259,78455398,219000,2026-07-27 02:40:00,Failed,Failed,True,True,0,Bank Transfer,Bank Service Unavailable
TXN000700,91445223,34481029,239000,2026-07-27 02:50:00,Success,Failed,True,True,4,Bank Transfer,Fraud Review Required
TXN000701,55375547,16730553,879000,2026-07-27 03:00:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000702,27307063,72498943,715000,2026-07-27 03:10:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000703,51138223,53773609,318000,2026-07-27 03:20:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000704,17943986,81426967,337000,2026-07-27 03:30:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000705,78485546,61216712,528000,2026-07-27 03:40:00,Success,Failed,True,True,0,Bank Transfer,Network Timeout
TXN000706,37927958,47443914,527000,2026-07-27 03:50:00,Success,Success,True,True,2,Bank Transfer,Duplicate Transfer
TXN000707,89992429,56491095,898000,2026-07-27 04:00:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000708,87744572,32189398,250000,2026-07-27 04:10:00,Success,Pending,True,True,4,Bank Transfer,Pending Settlement
TXN000709,62932880,50771385,752000,2026-07-27 04:20:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000710,92696524,89952366,516000,2026-07-27 04:30:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000711,83121858,58194554,432000,2026-07-27 04:40:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN000712,58443147,53608222,822000,2026-07-27 04:50:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000713,15375334,77447527,276000,2026-07-27 05:00:00,Success,Failed,False,False,1,Bank Transfer,Invalid Account
TXN000714,89352879,38644344,424000,2026-07-27 05:10:00,Failed,Failed,True,True,3,Bank Transfer,Insufficient Funds
TXN000715,35418044,39711489,146000,2026-07-27 05:20:00,Success,Failed,True,True,0,Bank Transfer,Network Timeout
TXN000716,70235338,20276713,314000,2026-07-27 05:30:00,Success,Success,True,True,0,Bank Transfer,Duplicate Transfer
TXN000717,80322765,43464166,185000,2026-07-27 05:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000718,98377756,58436184,116000,2026-07-27 05:50:00,Success,Pending,True,True,3,Bank Transfer,Pending Settlement
TXN000719,17452910,91732168,286000,2026-07-27 06:00:00,Failed,Failed,True,True,3,Bank Transfer,Bank Service Unavailable
TXN000720,99140700,98693951,202000,2026-07-27 06:10:00,Success,Failed,True,True,1,Bank Transfer,Fraud Review Required
TXN000721,95254545,95201063,570000,2026-07-27 06:20:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000722,16713240,64900694,634000,2026-07-27 06:30:00,Success,Success,True,True,1,Bank Transfer,Successful Transfer
TXN000723,26839009,53343266,853000,2026-07-27 06:40:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000724,78861663,85735460,742000,2026-07-27 06:50:00,Failed,Failed,True,True,3,Bank Transfer,Insufficient Funds
TXN000725,31819353,38242258,225000,2026-07-27 07:00:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000726,61101202,57990379,612000,2026-07-27 07:10:00,Success,Success,True,True,2,Bank Transfer,Duplicate Transfer
TXN000727,46005041,12291961,241000,2026-07-27 07:20:00,Success,Failed,True,False,2,Bank Transfer,Beneficiary Mismatch
TXN000728,50236897,18814271,147000,2026-07-27 07:30:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000729,20429736,88897805,612000,2026-07-27 07:40:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000730,69369654,45055962,723000,2026-07-27 07:50:00,Success,Failed,True,True,4,Bank Transfer,Fraud Review Required
TXN000731,58389275,50048742,422000,2026-07-27 08:00:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000732,11397650,86599077,857000,2026-07-27 08:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN000733,87576015,83857113,304000,2026-07-27 08:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN000734,93080329,26067320,52000,2026-07-27 08:30:00,Failed,Failed,True,True,2,Bank Transfer,Insufficient Funds
TXN000735,10304657,30823061,471000,2026-07-27 08:40:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000736,98890584,20499444,293000,2026-07-27 08:50:00,Success,Success,True,True,2,Bank Transfer,Duplicate Transfer
TXN000737,87341428,58228693,748000,2026-07-27 09:00:00,Success,Failed,True,False,4,Bank Transfer,Beneficiary Mismatch
TXN000738,62214253,55716934,559000,2026-07-27 09:10:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000739,58604205,51598063,469000,2026-07-27 09:20:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000740,45944640,70460658,571000,2026-07-27 09:30:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000741,52892022,27259112,898000,2026-07-27 09:40:00,Success,Failed,True,True,2,Bank Transfer,Partial Processing
TXN000742,10216191,52373259,69000,2026-07-27 09:50:00,Success,Success,True,True,2,Bank Transfer,Successful Transfer
TXN000743,76469255,81653019,252000,2026-07-27 10:00:00,Success,Failed,False,False,2,Bank Transfer,Invalid Account
TXN000744,69205288,49917637,669000,2026-07-27 10:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN000745,65439908,90007402,603000,2026-07-27 10:20:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000746,65817100,79885312,722000,2026-07-27 10:30:00,Success,Success,True,True,1,Bank Transfer,Duplicate Transfer
TXN000747,97350579,40014660,106000,2026-07-27 10:40:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000748,60361174,75953686,795000,2026-07-27 10:50:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000749,35531709,61610176,520000,2026-07-27 11:00:00,Failed,Failed,True,True,0,Bank Transfer,Bank Service Unavailable
TXN000750,57398688,32434053,838000,2026-07-27 11:10:00,Success,Failed,True,True,2,Bank Transfer,Fraud Review Required
TXN000751,57123422,23720587,238000,2026-07-27 11:20:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN000752,91671214,75748809,615000,2026-07-27 11:30:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000753,43044132,77610640,492000,2026-07-27 11:40:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000754,23039365,27684157,285000,2026-07-27 11:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN000755,46490433,39196242,977000,2026-07-27 12:00:00,Success,Failed,True,True,1,Bank Transfer,Network Timeout
TXN000756,41829105,44210465,970000,2026-07-27 12:10:00,Success,Success,True,True,1,Bank Transfer,Duplicate Transfer
TXN000757,69669608,58787642,123000,2026-07-27 12:20:00,Success,Failed,True,False,2,Bank Transfer,Beneficiary Mismatch
TXN000758,72071496,35046448,509000,2026-07-27 12:30:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN000759,35577579,28804931,619000,2026-07-27 12:40:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000760,45296689,98261043,726000,2026-07-27 12:50:00,Success,Failed,True,True,4,Bank Transfer,Fraud Review Required
TXN000761,97255418,99736532,224000,2026-07-27 13:00:00,Success,Failed,True,True,4,Bank Transfer,Partial Processing
TXN000762,46893222,61177549,87000,2026-07-27 13:10:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000763,87103803,65482895,737000,2026-07-27 13:20:00,Success,Failed,False,False,2,Bank Transfer,Invalid Account
TXN000764,41590749,72316415,356000,2026-07-27 13:30:00,Failed,Failed,True,True,4,Bank Transfer,Insufficient Funds
TXN000765,77005305,98662988,994000,2026-07-27 13:40:00,Success,Failed,True,True,0,Bank Transfer,Network Timeout
TXN000766,51594267,67366852,431000,2026-07-27 13:50:00,Success,Success,True,True,3,Bank Transfer,Duplicate Transfer
TXN000767,29851935,12884672,22000,2026-07-27 14:00:00,Success,Failed,True,False,2,Bank Transfer,Beneficiary Mismatch
TXN000768,29852445,86738657,291000,2026-07-27 14:10:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN000769,49964404,57736187,139000,2026-07-27 14:20:00,Failed,Failed,True,True,1,Bank Transfer,Bank Service Unavailable
TXN000770,87579345,47004623,734000,2026-07-27 14:30:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000771,42347771,19580310,57000,2026-07-27 14:40:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000772,77700316,83300533,307000,2026-07-27 14:50:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000773,70538835,63399090,230000,2026-07-27 15:00:00,Success,Failed,False,False,1,Bank Transfer,Invalid Account
TXN000774,12954402,55331112,728000,2026-07-27 15:10:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000775,14995240,89170745,369000,2026-07-27 15:20:00,Success,Failed,True,True,0,Bank Transfer,Network Timeout
TXN000776,46062734,37324751,116000,2026-07-27 15:30:00,Success,Success,True,True,1,Bank Transfer,Duplicate Transfer
TXN000777,77449452,62842997,829000,2026-07-27 15:40:00,Success,Failed,True,False,2,Bank Transfer,Beneficiary Mismatch
TXN000778,87785012,84444892,998000,2026-07-27 15:50:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000779,72798323,72727832,557000,2026-07-27 16:00:00,Failed,Failed,True,True,3,Bank Transfer,Bank Service Unavailable
TXN000780,28194903,89329842,274000,2026-07-27 16:10:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000781,67181689,56715483,562000,2026-07-27 16:20:00,Success,Failed,True,True,4,Bank Transfer,Partial Processing
TXN000782,73521110,19392279,910000,2026-07-27 16:30:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000783,35126851,11585831,967000,2026-07-27 16:40:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN000784,12310953,69452371,197000,2026-07-27 16:50:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000785,88755949,72583076,898000,2026-07-27 17:00:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000786,30038577,37400995,502000,2026-07-27 17:10:00,Success,Success,True,True,4,Bank Transfer,Duplicate Transfer
TXN000787,16787088,44511870,753000,2026-07-27 17:20:00,Success,Failed,True,False,4,Bank Transfer,Beneficiary Mismatch
TXN000788,55226061,97377520,395000,2026-07-27 17:30:00,Success,Pending,True,True,1,Bank Transfer,Pending Settlement
TXN000789,77675927,59877818,204000,2026-07-27 17:40:00,Failed,Failed,True,True,3,Bank Transfer,Bank Service Unavailable
TXN000790,66325180,11468706,715000,2026-07-27 17:50:00,Success,Failed,True,True,4,Bank Transfer,Fraud Review Required
TXN000791,49995060,45306209,309000,2026-07-27 18:00:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000792,41464936,52561712,49000,2026-07-27 18:10:00,Success,Success,True,True,1,Bank Transfer,Successful Transfer
TXN000793,53764621,10873535,815000,2026-07-27 18:20:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000794,31681743,45417843,516000,2026-07-27 18:30:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000795,55353073,15793421,280000,2026-07-27 18:40:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000796,65558925,54864007,147000,2026-07-27 18:50:00,Success,Success,True,True,1,Bank Transfer,Duplicate Transfer
TXN000797,69798630,45117033,816000,2026-07-27 19:00:00,Success,Failed,True,False,4,Bank Transfer,Beneficiary Mismatch
TXN000798,22834514,75656658,101000,2026-07-27 19:10:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN000799,63730590,42731700,154000,2026-07-27 19:20:00,Failed,Failed,True,True,1,Bank Transfer,Bank Service Unavailable
TXN000800,77604897,81441529,670000,2026-07-27 19:30:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000801,21604383,86584152,82000,2026-07-27 19:40:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000802,67839181,62572486,979000,2026-07-27 19:50:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000803,14061465,25449280,40000,2026-07-27 20:00:00,Success,Failed,False,False,2,Bank Transfer,Invalid Account
TXN000804,82555235,47801164,855000,2026-07-27 20:10:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN000805,48090150,90068912,788000,2026-07-27 20:20:00,Success,Failed,True,True,2,Bank Transfer,Network Timeout
TXN000806,59646466,90753918,484000,2026-07-27 20:30:00,Success,Success,True,True,1,Bank Transfer,Duplicate Transfer
TXN000807,40930577,68084447,768000,2026-07-27 20:40:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN000808,89426521,42488446,436000,2026-07-27 20:50:00,Success,Pending,True,True,2,Bank Transfer,Pending Settlement
TXN000809,41502502,74882907,182000,2026-07-27 21:00:00,Failed,Failed,True,True,3,Bank Transfer,Bank Service Unavailable
TXN000810,52120927,55658051,51000,2026-07-27 21:10:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000811,78118581,96951363,451000,2026-07-27 21:20:00,Success,Failed,True,True,4,Bank Transfer,Partial Processing
TXN000812,59324299,10297722,627000,2026-07-27 21:30:00,Success,Success,True,True,4,Bank Transfer,Successful Transfer
TXN000813,73112287,95347380,663000,2026-07-27 21:40:00,Success,Failed,False,False,4,Bank Transfer,Invalid Account
TXN000814,19162513,14146994,432000,2026-07-27 21:50:00,Failed,Failed,True,True,4,Bank Transfer,Insufficient Funds
TXN000815,45719296,83034920,398000,2026-07-27 22:00:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000816,18401374,22081697,556000,2026-07-27 22:10:00,Success,Success,True,True,0,Bank Transfer,Duplicate Transfer
TXN000817,94000073,23251547,807000,2026-07-27 22:20:00,Success,Failed,True,False,0,Bank Transfer,Beneficiary Mismatch
TXN000818,45486525,64810633,170000,2026-07-27 22:30:00,Success,Pending,True,True,3,Bank Transfer,Pending Settlement
TXN000819,32709757,12758993,669000,2026-07-27 22:40:00,Failed,Failed,True,True,4,Bank Transfer,Bank Service Unavailable
TXN000820,72776812,22557960,492000,2026-07-27 22:50:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000821,85972909,47649662,571000,2026-07-27 23:00:00,Success,Failed,True,True,0,Bank Transfer,Partial Processing
TXN000822,59845662,81992051,220000,2026-07-27 23:10:00,Success,Success,True,True,0,Bank Transfer,Successful Transfer
TXN000823,61695226,38138294,832000,2026-07-27 23:20:00,Success,Failed,False,False,0,Bank Transfer,Invalid Account
TXN000824,74965643,64844059,114000,2026-07-27 23:30:00,Failed,Failed,True,True,2,Bank Transfer,Insufficient Funds
TXN000825,99080533,66952389,920000,2026-07-27 23:40:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000826,63001322,32495938,366000,2026-07-27 23:50:00,Success,Success,True,True,2,Bank Transfer,Duplicate Transfer
TXN000827,12503443,25468415,385000,2026-07-28 00:00:00,Success,Failed,True,False,3,Bank Transfer,Beneficiary Mismatch
TXN000828,43921002,58495726,144000,2026-07-28 00:10:00,Success,Pending,True,True,4,Bank Transfer,Pending Settlement
TXN000829,95620088,62789505,232000,2026-07-28 00:20:00,Failed,Failed,True,True,3,Bank Transfer,Bank Service Unavailable
TXN000830,58957379,52439242,629000,2026-07-28 00:30:00,Success,Failed,True,True,0,Bank Transfer,Fraud Review Required
TXN000831,64295051,35540783,127000,2026-07-28 00:40:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN000832,64060774,51566145,492000,2026-07-28 00:50:00,Success,Success,True,True,3,Bank Transfer,Successful Transfer
TXN000833,94046160,26445074,369000,2026-07-28 01:00:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000834,59007317,22804817,12000,2026-07-28 01:10:00,Failed,Failed,True,True,1,Bank Transfer,Insufficient Funds
TXN000835,57216476,17329774,39000,2026-07-28 01:20:00,Success,Failed,True,True,4,Bank Transfer,Network Timeout
TXN000836,43303152,52629442,38000,2026-07-28 01:30:00,Success,Success,True,True,3,Bank Transfer,Duplicate Transfer
TXN000837,61611460,61698072,518000,2026-07-28 01:40:00,Success,Failed,True,False,3,Bank Transfer,Beneficiary Mismatch
TXN000838,71166723,46420394,30000,2026-07-28 01:50:00,Success,Pending,True,True,0,Bank Transfer,Pending Settlement
TXN000839,22876592,29129854,139000,2026-07-28 02:00:00,Failed,Failed,True,True,0,Bank Transfer,Bank Service Unavailable
TXN000840,11337485,52722971,110000,2026-07-28 02:10:00,Success,Failed,True,True,3,Bank Transfer,Fraud Review Required
TXN000841,66741060,20299809,252000,2026-07-28 02:20:00,Success,Failed,True,True,1,Bank Transfer,Partial Processing
TXN000842,41752678,53411102,673000,2026-07-28 02:30:00,Success,Success,True,True,1,Bank Transfer,Successful Transfer
TXN000843,33233231,30040177,734000,2026-07-28 02:40:00,Success,Failed,False,False,3,Bank Transfer,Invalid Account
TXN000844,39684940,24614385,25000,2026-07-28 02:50:00,Failed,Failed,True,True,0,Bank Transfer,Insufficient Funds
TXN000845,25066847,60448383,26000,2026-07-28 03:00:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000846,49284248,59217535,275000,2026-07-28 03:10:00,Success,Success,True,True,3,Bank Transfer,Duplicate Transfer
TXN000847,24615357,33226787,799000,2026-07-28 03:20:00,Success,Failed,True,False,1,Bank Transfer,Beneficiary Mismatch
TXN000848,44899115,12575252,213000,2026-07-28 03:30:00,Success,Pending,True,True,3,Bank Transfer,Pending Settlement
TXN000849,40511362,89680701,84000,2026-07-28 03:40:00,Failed,Failed,True,True,2,Bank Transfer,Bank Service Unavailable
TXN000850,66419024,15097043,108000,2026-07-28 03:50:00,Success,Failed,True,True,2,Bank Transfer,Fraud Review Required
TXN000851,95040268,75825660,738000,2026-07-28 04:00:00,Success,Failed,True,True,3,Bank Transfer,Partial Processing
TXN000852,96420566,23189186,741000,2026-07-28 04:10:00,Success,Success,True,True,1,Bank Transfer,Successful Transfer
TXN000853,72417196,40183974,34000,2026-07-28 04:20:00,Success,Failed,False,False,1,Bank Transfer,Invalid Account
TXN000854,94609544,26157570,107000,2026-07-28 04:30:00,Failed,Failed,True,True,4,Bank Transfer,Insufficient Funds
TXN000855,84179002,50324571,867000,2026-07-28 04:40:00,Success,Failed,True,True,3,Bank Transfer,Network Timeout
TXN000856,65715672,11435025,640000,2026-07-28 04:50:00,Success,Success,True,True,4,Bank Transfer,Duplicate Transfer
TXN000857,97031634,25946101,123000,2026-07-28 05:00:00,Success,Failed,True,False,4,Bank Transfer,Beneficiary Mismatch
